chr,start,end
chr9,124957867,125046312
chr9,125046314,125135298
chr9,125135307,125214817
chr9,125214830,125294652
chr9,125294652,125387240
chr9,125387249,125476610
chr9,125476619,125576438
chr9,125576442,125666997
chr9,125667002,125747260
chr9,125747266,125837037
chr9,125837054,125941802
chr9,125941811,126030785
chr9,126030791,126117794
chr9,126117804,126213040
chr9,126213064,126308745
chr9,126308758,126409863
chr9,126409884,126500074
chr9,126500077,126583213
chr9,126583218,126670457
chr9,126670459,126754877
chr9,126754901,126840882
chr9,126840898,126926698
chr9,126926747,127024817
chr9,127024818,127128817
chr9,127128841,127225604
chr9,127225613,127333801
chr9,127333803,127428561
chr9,127428570,127511787
chr9,127511802,127597201
chr9,127597202,127690526
chr9,127690532,127778988
chr9,127779009,127858221
chr9,127858223,127942902
chr9,127942912,128028147
chr9,128028147,128109319
chr9,128109343,128181284
chr9,128181287,128271613
chr9,128271620,128353934
chr9,128353935,128437395
chr9,128437395,128518853
chr9,128518854,128606498
chr9,128606498,128681407
chr9,128681414,128759821
chr9,128759831,128837483
chr9,128837511,128919453
chr9,128919458,129003880
chr9,129003887,129079076
chr9,129079088,129160907
chr9,129160908,129242182
chr9,129242199,129325700
chr9,129325721,129405917
chr9,129405936,129474865
chr9,129474866,129555367
chr9,129555382,129640888
chr9,129640894,129720887
chr9,129720888,129801646
chr9,129801672,129882160
chr9,129882165,129967833
chr9,129967845,130056458
chr9,130056460,130141853
chr9,130141886,130219289
chr9,130219293,130302198
chr9,130302204,130386148
chr9,130386152,130471089
chr9,130471103,130552882
chr9,130552894,130638902
chr9,130638906,130717653
chr9,130717653,130804052
chr9,130804053,130892165
chr9,130892175,130967074
chr9,130967076,131045050
chr9,131045051,131123669
chr9,131123669,131214515
chr9,131214569,131296093
chr9,131296104,131370561
chr9,131370577,131443328
chr9,131443338,131522465
chr9,131522480,131599632
chr9,131599640,131695286
chr9,131695306,131781641
chr9,131781643,131868813
chr9,131868817,131967321
chr9,131967349,132070600
chr9,132070607,132157786
chr9,132157789,132244187
chr9,132244197,132324818
chr9,132324818,132404331
chr9,132404350,132488713
chr9,132488719,132576667
chr9,132576669,132666767
chr9,132666773,132753846
chr9,132753855,132846511
chr9,132846513,132943280
chr9,132943288,133026480
chr9,133026486,133105587
chr9,133105587,133191029
chr9,133191035,133275904
chr9,133275906,133355874
chr9,133355879,133439386
chr9,133439420,133519095
chr9,133519096,133595042
chr9,133595048,133672040
chr9,133672042,133754607
chr9,133754607,133828851
chr9,133828857,133906838
chr9,133906850,133980697
chr9,133980701,134047973
chr9,134047977,134121364
chr9,134121370,134196398
chr9,134196412,134274208
chr9,134274209,134350309
chr9,134350311,134427653
chr9,134427654,134504906
chr9,134504912,134586811
chr9,134586811,134670647
chr9,134670648,134748922
chr9,134748923,134823973
chr9,134823975,134896178
chr9,134896185,134977497
chr9,134977499,135056113
chr9,135056114,135135558
chr9,135135569,135214398
chr9,135214399,135284265
chr9,135284284,135361481
chr9,135361482,135438660
chr9,135438664,135516879
chr9,135516880,135593620
chr9,135593635,135675455
chr9,135675464,135748427
chr9,135748428,135815336
chr9,135815360,135900547
chr9,135900551,135976652
chr9,135976655,136047090
chr9,136047109,136112328
chr9,136112340,136182891
chr9,136182894,136255706
chr9,136255708,136327606
chr9,136327606,136392013
chr9,136392030,136461236
chr9,136461238,136531882
chr9,136531884,136598908
chr9,136598915,136666056
chr9,136666065,136736688
chr9,136736688,136809798
chr9,136809799,136875519
chr9,136875526,136941223
chr9,136941223,137011479
chr9,137011497,137081469
chr9,137081474,137143539
chr9,137143540,137213178
chr9,137213186,137274953
chr9,137274956,137335915
chr9,137335916,137401406
chr9,137401430,137476471
chr9,137476484,137549404
chr9,137549405,137618698
chr9,137618709,137694312
chr9,137694315,137772971
chr9,137772974,137842731
chr9,137842732,137918333
chr9,137918347,138011623
chr9,138011630,138099365
chr9,138099370,138173787
chr10,94517,181710
chr10,181711,268297
chr10,268301,337969
chr10,337970,397822
chr10,397853,454120
chr10,454122,517977
chr10,517977,573376
chr10,573377,620149
chr10,620153,679756
chr10,679758,749396
chr10,749410,826868
chr10,826882,915289
chr10,915289,997906
chr10,997913,1076405
chr10,1076406,1158508
chr10,1158510,1234548
chr10,1234549,1309039
chr10,1309047,1384087
chr10,1384098,1464111
chr10,1464111,1540354
chr10,1540368,1615251
chr10,1615251,1689286
chr10,1689287,1770509
chr10,1770517,1853098
chr10,1853106,1931897
chr10,1931898,2013931
chr10,2013941,2089749
chr10,2089757,2171248
chr10,2171266,2249290
chr10,2249295,2333293
chr10,2333308,2410961
chr10,2410964,2497087
chr10,2497092,2577590
chr10,2577590,2655881
chr10,2655898,2735980
chr10,2735980,2814476
chr10,2814477,2894448
chr10,2894452,2975046
chr10,2975054,3052054
chr10,3052056,3111144
chr10,3111144,3173878
chr10,3173883,3252237
chr10,3252243,3332892
chr10,3332906,3421804
chr10,3421806,3507879
chr10,3507881,3600081
chr10,3600087,3687859
chr10,3687863,3773310
chr10,3773310,3856308
chr10,3856318,3936828
chr10,3936834,4018056
chr10,4018058,4099708
chr10,4099708,4180439
chr10,4180455,4261887
chr10,4261904,4341916
chr10,4341919,4424372
chr10,4424373,4507623
chr10,4507644,4588040
chr10,4588040,4673493
chr10,4673504,4761605
chr10,4761609,4848494
chr10,4848496,4940099
chr10,4940100,5018695
chr10,5018695,5098934
chr10,5098936,5169445
chr10,5169445,5243661
chr10,5243671,5331286
chr10,5331324,5420057
chr10,5420065,5508227
chr10,5508241,5590229
chr10,5590234,5669363
chr10,5669364,5762903
chr10,5762910,5844186
chr10,5844212,5927939
chr10,5927964,6013400
chr10,6013402,6100617
chr10,6100619,6178530
chr10,6178532,6247839
chr10,6247856,6333867
chr10,6333901,6427696
chr10,6427711,6519044
chr10,6519049,6611969
chr10,6611970,6694876
chr10,6694890,6783820
chr10,6783822,6847592
chr10,6847607,6928610
chr10,6928618,7012581
chr10,7012587,7095435
chr10,7095445,7179498
chr10,7179516,7269748
chr10,7269750,7359144
chr10,7359145,7444781
chr10,7444803,7526029
chr10,7526053,7608947
chr10,7608952,7686039
chr10,7686053,7776857
chr10,7776874,7866828
chr10,7866857,7962425
chr10,7962430,8045092
chr10,8045098,8123323
chr10,8123323,8207343
chr10,8207385,8289648
chr10,8289677,8368211
chr10,8368234,8451208
chr10,8451210,8530409
chr10,8530418,8620746
chr10,8620747,8712821
chr10,8712829,8806146
chr10,8806156,8896971
chr10,8896975,8989738
chr10,8989743,9082594
chr10,9082595,9175324
chr10,9175325,9270242
chr10,9270251,9359337
chr10,9359406,9448684
chr10,9448700,9536143
chr10,9536143,9631211
chr10,9631213,9728346
chr10,9728370,9830079
chr10,9830097,9924790
chr10,9924801,10009793
chr10,10009803,10094342
chr10,10094343,10181821
chr10,10181828,10266677
chr10,10266677,10356165
chr10,10356180,10444216
chr10,10444219,10536129
chr10,10536149,10620950
chr10,10620952,10697468
chr10,10697474,10781675
chr10,10781689,10877292
chr10,10877307,10968026
chr10,10968027,11060728
chr10,11060739,11147484
chr10,11147488,11232974
chr10,11232976,11319103
chr10,11319107,11407276
chr10,11407284,11497359
chr10,11497360,11590278
chr10,11590294,11678353
chr10,11678354,11759682
chr10,11759686,11842091
chr10,11842100,11917377
chr10,11917378,12006912
chr10,12006913,12084439
chr10,12084467,12166747
chr10,12166747,12250824
chr10,12250842,12317813
chr10,12317826,12393549
chr10,12393549,12476733
chr10,12476774,12554223
chr10,12554226,12636830
chr10,12636861,12723257
chr10,12723260,12803603
chr10,12803604,12888685
chr10,12888694,12971617
chr10,12971620,13054729
chr10,13054733,13135838
chr10,13135846,13225394
chr10,13225396,13300726
chr10,13300727,13374324
chr10,13374343,13458738
chr10,13458756,13546840
chr10,13546862,13639481
chr10,13639482,13714021
chr10,13714021,13799269
chr10,13799285,13883241
chr10,13883244,13964885
chr10,13964887,14046172
chr10,14046188,14128321
chr10,14128322,14210408
chr10,14210417,14300320
chr10,14300320,14385099
chr10,14385116,14470492
chr10,14470509,14558353
chr10,14558361,14639514
chr10,14639536,14727253
chr10,14727256,14811483
chr10,14811497,14901560
chr10,14901560,14978331
chr10,14978333,15046116
chr10,15046125,15128838
chr10,15128860,15214421
chr10,15214423,15299180
chr10,15299208,15384392
chr10,15384392,15466453
chr10,15466463,15552395
chr10,15552403,15643630
chr10,15643637,15725815
chr10,15725816,15814923
chr10,15814958,15908249
chr10,15908282,15996736
chr10,15996743,16087027
chr10,16087043,16168304
chr10,16168305,16244694
chr10,16244694,16322670
chr10,16322677,16399482
chr10,16399485,16481356
chr10,16481359,16569125
chr10,16569139,16652935
chr10,16652946,16729371
chr10,16729376,16805685
chr10,16805685,16892584
chr10,16892591,16984089
chr10,16984092,17076527
chr10,17076531,17168400
chr10,17168410,17260052
chr10,17260061,17341473
chr10,17341482,17428992
chr10,17429017,17512069
chr10,17512085,17589756
chr10,17589760,17671099
chr10,17671102,17753893
chr10,17753904,17841356
chr10,17841361,17930719
chr10,17930720,18018370
chr10,18018396,18093498
chr10,18093498,18178672
chr10,18178685,18260501
chr10,18260501,18348743
chr10,18348748,18432292
chr10,18432301,18503846
chr10,18503862,18571674
chr10,18571679,18642285
chr10,18642286,18720757
chr10,18720769,18811073
chr10,18811076,18898599
chr10,18898603,18980540
chr10,18980544,19060941
chr10,19060943,19143854
chr10,19143858,19222664
chr10,19222667,19295028
chr10,19295030,19375395
chr10,19375396,19456904
chr10,19456905,19537421
chr10,19537423,19612485
chr10,19612485,19696508
chr10,19696514,19776921
chr10,19776929,19865570
chr10,19865596,19951491
chr10,19951506,20039385
chr10,20039386,20128247
chr10,20128252,20218976
chr10,20218979,20302030
chr10,20302033,20384881
chr10,20384886,20462150
chr10,20462150,20533725
chr10,20533728,20603220
chr10,20603222,20692430
chr10,20692430,20777011
chr10,20777012,20869295
chr10,20869310,20954025
chr10,20954039,21046301
chr10,21046308,21134099
chr10,21134123,21226290
chr10,21226296,21310639
chr10,21310644,21395774
chr10,21395775,21476856
chr10,21476856,21559627
chr10,21559634,21640183
chr10,21640185,21730672
chr10,21730679,21815567
chr10,21815574,21899759
chr10,21899775,21995926
chr10,21995927,22090111
chr10,22090114,22177076
chr10,22177100,22278332
chr10,22278340,22374520
chr10,22374522,22476890
chr10,22476901,22565763
chr10,22565764,22653806
chr10,22653831,22741753
chr10,22741759,22833997
chr10,22833999,22923737
chr10,22923742,23030011
chr10,23030015,23131877
chr10,23131892,23224440
chr10,23224445,23318346
chr10,23318347,23410519
chr10,23410521,23495348
chr10,23495379,23587339
chr10,23587340,23677392
chr10,23677403,23770299
chr10,23770350,23854258
chr10,23854272,23941735
chr10,23941753,24039692
chr10,24039701,24132082
chr10,24132126,24222556
chr10,24222590,24314032
chr10,24314051,24403645
chr10,24403648,24497153
chr10,24497181,24583706
chr10,24583716,24673503
chr10,24673506,24765235
chr10,24765242,24856154
chr10,24856172,24952420
chr10,24952436,25050771
chr10,25050776,25143476
chr10,25143480,25241594
chr10,25241595,25329947
chr10,25329962,25418704
chr10,25418722,25509273
chr10,25509277,25600816
chr10,25600841,25695342
chr10,25695349,25783163
chr10,25783164,25883677
chr10,25883681,25987695
chr10,25987726,26079588
chr10,26079618,26182034
chr10,26182049,26283436
chr10,26283442,26379958
chr10,26379989,26475917
chr10,26475955,26567674
chr10,26567686,26636786
chr10,26636793,26710546
chr10,26710546,26811350
chr10,26811363,26899232
chr10,26899238,26977232
chr10,26977241,27077316
chr10,27077362,27169903
chr10,27169905,27259316
chr10,27259317,27345692
chr10,27345702,27436105
chr10,27436128,27533619
chr10,27533621,27626018
chr10,27626018,27720457
chr10,27720469,27821087
chr10,27821091,27917755
chr10,27917757,28015406
chr10,28015419,28114650
chr10,28114669,28213593
chr10,28213612,28307560
chr10,28307582,28392252
chr10,28392260,28483272
chr10,28483285,28567619
chr10,28567636,28657020
chr10,28657028,28742651
chr10,28742670,28830685
chr10,28830690,28920284
chr10,28920286,29016874
chr10,29016880,29105498
chr10,29105501,29197959
chr10,29197962,29291212
chr10,29291214,29381169
chr10,29381169,29478924
chr10,29478924,29566600
chr10,29566621,29662056
chr10,29662062,29753706
chr10,29753713,29838546
chr10,29838551,29926546
chr10,29926546,30010831
chr10,30010839,30103015
chr10,30103036,30192552
chr10,30192554,30284474
chr10,30284498,30377606
chr10,30377608,30468046
chr10,30468078,30553015
chr10,30553032,30638866
chr10,30638869,30717965
chr10,30717994,30802756
chr10,30802762,30897263
chr10,30897279,30992553
chr10,30992557,31089351
chr10,31089357,31184204
chr10,31184210,31285851
chr10,31285878,31381818
chr10,31381826,31468653
chr10,31468660,31566149
chr10,31566152,31664194
chr10,31664195,31754528
chr10,31754539,31853033
chr10,31853052,31941444
chr10,31941446,32037869
chr10,32037878,32133007
chr10,32133014,32213647
chr10,32213650,32299433
chr10,32299435,32389782
chr10,32389808,32490173
chr10,32490176,32585863
chr10,32585866,32672690
chr10,32672702,32757443
chr10,32757445,32854883
chr10,32854888,32949212
chr10,32949221,33043241
chr10,33043241,33135373
chr10,33135374,33224348
chr10,33224352,33320312
chr10,33320312,33414278
chr10,33414288,33504875
chr10,33504880,33596110
chr10,33596124,33684257
chr10,33684263,33776546
chr10,33776552,33863971
chr10,33863972,33950885
chr10,33950886,34038245
chr10,34038246,34129832
chr10,34129832,34229169
chr10,34229172,34326769
chr10,34326775,34419941
chr10,34419947,34513373
chr10,34513375,34605537
chr10,34605537,34691519
chr10,34691522,34779922
chr10,34779926,34866441
chr10,34866442,34950502
chr10,34950505,35040807
chr10,35040813,35130606
chr10,35130615,35218217
chr10,35218218,35309429
chr10,35309458,35406483
chr10,35406484,35498222
chr10,35498231,35592266
chr10,35592273,35681678
chr10,35681681,35777467
chr10,35777511,35868785
chr10,35868791,35962432
chr10,35962433,36055234
chr10,36055237,36143268
chr10,36143273,36232122
chr10,36232124,36324239
chr10,36324246,36407878
chr10,36407884,36495164
chr10,36495214,36582592
chr10,36582593,36666912
chr10,36666926,36749786
chr10,36749806,36832212
chr10,36832218,36916065
chr10,36916066,37010735
chr10,37010737,37094366
chr10,37094369,37172766
chr10,37172770,37259568
chr10,37259579,37350499
chr10,37350499,37441585
chr10,37441587,37532603
chr10,37532605,37622054
chr10,37622056,37710955
chr10,37710959,37793135
chr10,37793136,37884941
chr10,37884949,37977157
chr10,37977158,38060617
chr10,38060617,38152714
chr10,38152715,38251367
chr10,38251389,38339706
chr10,38339707,38429327
chr10,38429344,38487589
chr10,38487590,38519885
chr10,38519885,38587803
chr10,38587803,38633797
chr10,38633807,38673634
chr10,38673639,38716696
chr10,38716699,38754481
chr10,38754492,38793302
chr10,38793302,38821101
chr10,38821107,38880526
chr10,38880531,38919689
chr10,38919689,38955836
chr10,38955855,38997688
chr10,38997689,39045160
chr10,39045166,39099834
chr10,39099836,39153772
chr10,39153777,39204973
chr10,39204973,39257605
chr10,39257610,39315567
chr10,39315572,39369779
chr10,39369781,39420807
chr10,39420814,39462979
chr10,39462985,39506307
chr10,39506312,39551806
chr10,39551813,39574664
chr10,39574666,39599414
chr10,39599415,39795391
chr10,39795392,39940894
chr10,39940895,39987108
chr10,39987110,40024938
chr10,40024939,40086263
chr10,40086264,40140028
chr10,40140029,40220359
chr10,40220361,40286040
chr10,40286044,40346794
chr10,40346795,40395919
chr10,40395922,40428817
chr10,40428818,40477055
chr10,40477055,40511846
chr10,40511847,40548167
chr10,40548167,40602435
chr10,40602436,40643736
chr10,40643740,40679150
chr10,40679151,40728736
chr10,40728736,40787228
chr10,40787228,40824786
chr10,40824787,40884212
chr10,40884213,40920541
chr10,40920545,40955929
chr10,40955931,40976978
chr10,40976980,41016614
chr10,41016615,41060393
chr10,41060394,41092310
chr10,41092311,41137676
chr10,41137677,41192455
chr10,41192464,41236960
chr10,41236963,41286096
chr10,41286101,41346946
chr10,41346947,41409222
chr10,41409222,41462389
chr10,41462389,41505806
chr10,41505806,41528827
chr10,41528828,41546751
chr10,41546752,41559236
chr10,41559236,41570719
chr10,41570719,41581474
chr10,41581475,41593359
chr10,41593360,41715925
chr10,41715925,41756260
chr10,41756266,41800557
chr10,41800558,41837335
chr10,41837337,41852282
chr10,41852282,41859656
chr10,41859658,41864350
chr10,41864351,41870615
chr10,41870616,41876411
chr10,41876412,41881964
chr10,41881965,41887023
chr10,41887024,41892161
chr10,41892161,41896966
chr10,41896966,41901762
chr10,41901762,41906716
chr10,41906716,41911722
chr10,41911722,42068343
chr10,42068344,42084605
chr10,42084606,42093433
chr10,42093433,42104778
chr10,42104778,42143854
chr10,42143860,42176515
chr10,42176515,42234079
chr10,42234094,42293304
chr10,42293310,42339985
chr10,42340006,42430813
chr10,42430815,42508574
chr10,42508575,42585761
chr10,42585766,42672215
chr10,42672217,42759235
chr10,42759253,42850205
chr10,42850220,42934492
chr10,42934503,43023209
chr10,43023225,43113859
chr10,43113866,43214259
chr10,43214259,43303728
chr10,43303746,43386343
chr10,43386354,43459111
chr10,43459113,43543461
chr10,43543462,43645020
chr10,43645054,43738774
chr10,43738776,43832919
chr10,43832929,43926991
chr10,43926993,44020698
chr10,44020711,44110449
chr10,44110459,44196718
chr10,44196727,44277729
chr10,44277734,44374603
chr10,44374612,44460852
chr10,44460861,44542581
chr10,44542581,44633921
chr10,44633929,44729367
chr10,44729400,44828622
chr10,44828638,44925460
chr10,44925469,45021899
chr10,45021900,45121521
chr10,45121525,45223152
chr10,45223155,45309250
chr10,45309267,45384335
chr10,45384338,45474784
chr10,45474805,45571517
chr10,45571522,45666282
chr10,45666293,45741020
chr10,45741033,45821145
chr10,45821146,45894119
chr10,45894124,45990864
chr10,45990871,46080944
chr10,46080987,46157266
chr10,46157312,46255592
